first_arrival_time,success,num_alerted,environment,policy
1.3294286861740936,True,5,urban,Local Small
1.93777007389978,True,5,urban,Local Small
0.9820869568035089,True,5,urban,Local Small
0.3518764615249224,True,3,urban,Local Small
0.8031606941313869,True,5,urban,Local Small
1.5994299722194876,True,5,urban,Local Small
3.177024191355097,True,5,urban,Local Small
0.8152995275686875,True,5,urban,Local Small
1.7292439211974604,True,5,urban,Local Small
0.32565145435062187,True,5,urban,Local Small
0.15332292994673868,True,5,urban,Local Small
1.7282367342749771,True,5,urban,Local Small
1.596271962383546,True,5,urban,Local Small
2.7293821804571126,True,5,urban,Local Small
0.4554613246929902,True,5,urban,Local Small
2.993423424522068,True,5,urban,Local Small
0.5533162710089603,True,5,urban,Local Small
4.038584417870479,True,5,urban,Local Small
3.2387055871488015,True,5,urban,Local Small
2.8832216742791767,True,5,urban,Local Small
1.7505502527161583,True,5,urban,Local Small
2.419891774610824,True,5,urban,Local Small
0.7998911522500698,True,5,urban,Local Small
1.769121556427811,True,3,urban,Local Small
1.9462857705156476,True,5,urban,Local Small
2.359462458705857,True,5,urban,Local Small
1.5167515002237641,True,5,urban,Local Small
1.688159989561237,True,5,urban,Local Small
0.6706414224222454,True,5,urban,Local Small
1.739176373223012,True,5,urban,Local Small
0.35057055202699816,True,5,urban,Local Small
0.8621531467745708,True,5,urban,Local Small
2.3431382794121456,True,5,urban,Local Small
1.1132970986137178,True,5,urban,Local Small
2.2297206556816507,True,5,urban,Local Small
2.4776787822353707,True,5,urban,Local Small
1.0304421438976343,True,5,urban,Local Small
2.2729157163626583,True,5,urban,Local Small
1.0347675589255807,True,5,urban,Local Small
1.7592205463187112,True,5,urban,Local Small
2.312885270856796,True,3,urban,Local Small
2.7483612689411796,True,5,urban,Local Small
1.9900063463920283,True,5,urban,Local Small
1.2947819495501354,True,5,urban,Local Small
0.6666342655691893,True,5,urban,Local Small
1.951527916279885,True,5,urban,Local Small
1.9711763669656905,True,5,urban,Local Small
1.801735954073354,True,5,urban,Local Small
1.7668402330216395,True,5,urban,Local Small
1.5784371784008127,True,5,urban,Local Small
3.005803510823325,True,5,urban,Local Small
3.0307417802071916,True,1,urban,Local Small
1.230082052300859,True,5,urban,Local Small
2.4296076030560703,True,4,urban,Local Small
2.273975674181516,True,5,urban,Local Small
1.6148938929418986,True,5,urban,Local Small
2.7968447880159557,True,5,urban,Local Small
1.2303633021147884,True,5,urban,Local Small
0.8996577287720584,True,5,urban,Local Small
2.883024707215734,True,5,urban,Local Small
1.5999056966052745,True,5,urban,Local Small
3.1694680046642647,True,5,urban,Local Small
0.7606635861226546,True,5,urban,Local Small
